siting_request_id,source_place_code,canonical_name,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,terrain_zone_code,location_character,dominant_function,candidate_reference_longitude,candidate_reference_latitude,candidate_geometry_reference,spatial_assignment_status,record_role,candidate_status,source_dataset_id,source_path_reference,source_sha256,runtime_effect_scope
NG-SIT-REQ-000166,NGP-000166,Copper Stall,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000116,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Market and service node linked to Trossfell,retail_trade_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000167,NGP-000167,Pass Market,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000119,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Market and service node linked to Highmere,retail_trade_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000168,NGP-000168,Wool Exchange,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000122,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Market and service node linked to Glenvar,retail_trade_and_rural_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000169,NGP-000169,Cloudworks Industrial Park,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000086,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Industrial and logistics locality within Aelvar Highlands,manufacturing_and_logistics,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000170,NGP-000170,Granite Rail Estate,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000088,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Industrial and logistics locality within Aelvar Highlands,processing_and_freight,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000171,NGP-000171,Cloudrest,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000110,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Tourism and hospitality settlement within Aelvar Highlands,tourism_and_hospitality,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000172,NGP-000172,Alpine Lantern,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000114,NGP-000086,NGR-02,Aelvar Highlands,mountain_highlands,Tourism and hospitality settlement within Aelvar Highlands,tourism_and_hospitality,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000173,NGP-000173,Vondara,CITY,national_or_regional_metropolis,metropolitan,,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Agricultural and technology metropolis serving the central plateau,regional_metropolitan_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000174,NGP-000174,Greenbarrow,MUNICIPALITY,municipal_urban,urban,,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Municipal service centre within Vondrel Plateau,administration_and_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000175,NGP-000175,Kestrel Plain,MUNICIPALITY,municipal_urban,urban,,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Municipal service centre within Vondrel Plateau,trade_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000176,NGP-000176,Solmere,MUNICIPALITY,municipal_urban,urban,,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Municipal service centre within Vondrel Plateau,regional_production_and_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000177,NGP-000177,Vondara Central,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,commerce_and_mixed_use,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000178,NGP-000178,Grain Exchange,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,commerce_and_mixed_use,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000179,NGP-000179,Copperleaf Ward,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,civic_and_public_services,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000180,NGP-000180,Makers' Quarter,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,mixed_use_urban,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000181,NGP-000181,East Viaduct,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,mixed_use_urban,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000182,NGP-000182,Old Granary,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,heritage_and_tourism,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000183,NGP-000183,Innovation Loop,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,education_and_research,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000184,NGP-000184,Grand Station,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Metropolitan district of Vondara,transport_and_logistics,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000185,NGP-000185,Meadowcrest,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,elevated_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000186,NGP-000186,Kenwick Park,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,garden_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000187,NGP-000187,Solara Fields,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,garden_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000188,NGP-000188,Vondel Grove,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,garden_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000189,NGP-000189,Fairmead,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000190,NGP-000190,New Verona,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,cosmopolitan_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000191,NGP-000191,Kaelstone,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000192,NGP-000192,Greenhaven,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000193,NGP-000193,Ashford Lane,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,mixed_density_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000194,NGP-000194,Juniper Rise,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,elevated_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000195,NGP-000195,Eastmere,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,growth_corridor_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000196,NGP-000196,Orchard Gate,SUBURB,urban_neighborhood,urban,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Residential neighborhood of Vondara,growth_corridor_residential,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000197,NGP-000197,Vondel,TOWN,secondary_urban,urban,NGP-000174,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional agriculture centre,agriculture,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000198,NGP-000198,Meadowrun,TOWN,secondary_urban,urban,NGP-000174,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional food processing centre,food_processing,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000199,NGP-000199,Grainford,TOWN,secondary_urban,urban,NGP-000174,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional trade centre,trade,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000200,NGP-000200,Solhaven,TOWN,secondary_urban,urban,NGP-000174,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional logistics centre,logistics,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000201,NGP-000201,Amberfield,TOWN,secondary_urban,urban,NGP-000174,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional education centre,education,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000202,NGP-000202,Kestrel,TOWN,secondary_urban,urban,NGP-000175,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional agriculture centre,agriculture,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000203,NGP-000203,Windcross,TOWN,secondary_urban,urban,NGP-000175,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional food processing centre,food_processing,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000204,NGP-000204,Talewood,TOWN,secondary_urban,urban,NGP-000175,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional trade centre,trade,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000205,NGP-000205,Broadacre,TOWN,secondary_urban,urban,NGP-000175,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional logistics centre,logistics,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000206,NGP-000206,Eastbarrow,TOWN,secondary_urban,urban,NGP-000175,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional education centre,education,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000207,NGP-000207,Solvek,TOWN,secondary_urban,urban,NGP-000176,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional agriculture centre,agriculture,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000208,NGP-000208,Ashkar,TOWN,secondary_urban,urban,NGP-000176,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional food processing centre,food_processing,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000209,NGP-000209,Harrowfield,TOWN,secondary_urban,urban,NGP-000176,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional trade centre,trade,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000210,NGP-000210,Cidergate,TOWN,secondary_urban,urban,NGP-000176,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional logistics centre,logistics,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000211,NGP-000211,Westervale,TOWN,secondary_urban,urban,NGP-000176,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Regional education centre,education,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
NG-SIT-REQ-000212,NGP-000212,Vondel Junction,TOWNSHIP,small_urban,peri_urban,NGP-000174,NGP-000173,NGR-03,Vondrel Plateau,agricultural_plateau,Peri-urban township serving Greenbarrow,local_services_and_residential_growth,,,,UNMAPPED_PENDING_ASSOCIATION,SETTLEMENT_SITING_REQUIREMENT,PENDING_PHYSICAL_SITING_ANALYSIS,dataset:novegeo:places:v001:700,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,SHARED_REFERENCE
